t,x,h,hu,u
1,6.5625,1.99367,0.00159269,0.00079887
1,6.5875,1.99368,0.00152731,0.000766074
1,6.6125,1.99369,0.00146406,0.000734345
1,6.6375,1.9937,0.00140358,0.000704004
1,6.6625,1.99371,0.00134472,0.000674478
1,6.6875,1.99372,0.0012881,0.000646078
1,6.7125,1.99373,0.00123326,0.000618568
1,6.7375,1.99374,0.00118005,0.000591876
1,6.7625,1.99375,0.00112859,0.000566064
1,6.7875,1.99375,0.00107851,0.000540943
1,6.8125,1.99376,0.00102992,0.000516569
1,6.8375,1.99377,0.000982632,0.000492852
1,6.8625,1.99377,0.000936566,0.000469745
1,6.8875,1.99378,0.000891706,0.000447244
1,6.9125,1.99379,0.000847903,0.000425273
1,6.9375,1.99379,0.000805143,0.000403825
1,6.9625,1.9938,0.000763337,0.000382856
1,6.9875,1.9938,0.00072242,0.000362333
1,7.0125,1.9938,0.000682349,0.000342235
1,7.0375,1.99381,0.000643048,0.000322522
1,7.0625,1.99381,0.000604476,0.000303176
1,7.0875,1.99382,0.000566577,0.000284167
1,7.1125,1.99382,0.000529299,0.00026547
1,7.1375,1.99382,0.000492601,0.000247063
1,7.1625,1.99383,0.00045643,0.000228922
1,7.1875,1.99383,0.000420748,0.000211025
1,7.2125,1.99383,0.00038551,0.000193351
1,7.2375,1.99383,0.000350675,0.00017588
1,7.2625,1.99383,0.000316206,0.000158592
1,7.2875,1.99384,0.000282063,0.000141468
1,7.3125,1.99384,0.00024821,0.000124489
1,7.3375,1.99384,0.00021461,0.000107637
1,7.3625,1.99384,0.000181228,9.0894e-05
1,7.3875,1.99384,0.00014803,7.42434e-05
1,7.4125,1.99384,0.00011498,5.76676e-05
1,7.4375,1.99384,8.20464e-05,4.11499e-05
1,7.4625,1.99384,4.9195e-05,2.46735e-05
1,7.4875,1.99384,1.63928e-05,8.22172e-06
1,7.5125,1.99384,-1.63928e-05,-8.22172e-06
1,7.5375,1.99384,-4.9195e-05,-2.46735e-05
1,7.5625,1.99384,-8.20464e-05,-4.11499e-05
1,7.5875,1.99384,-0.00011498,-5.76676e-05
1,7.6125,1.99384,-0.00014803,-7.42434e-05
1,7.6375,1.99384,-0.000181228,-9.0894e-05
1,7.6625,1.99384,-0.00021461,-0.000107637
1,7.6875,1.99384,-0.00024821,-0.000124489
1,7.7125,1.99384,-0.000282063,-0.000141468
1,7.7375,1.99383,-0.000316206,-0.000158592
1,7.7625,1.99383,-0.000350675,-0.00017588
1,7.7875,1.99383,-0.00038551,-0.000193351
1,7.8125,1.99383,-0.000420748,-0.000211025
1,7.8375,1.99383,-0.00045643,-0.000228922
1,7.8625,1.99382,-0.000492601,-0.000247063
1,7.8875,1.99382,-0.000529299,-0.00026547
1,7.9125,1.99382,-0.000566577,-0.000284167
1,7.9375,1.99381,-0.000604476,-0.000303176
1,7.9625,1.99381,-0.000643048,-0.000322522
1,7.9875,1.9938,-0.000682349,-0.000342235
1,8.0125,1.9938,-0.00072242,-0.000362333
1,8.0375,1.9938,-0.000763337,-0.000382856
1,8.0625,1.99379,-0.000805143,-0.000403825
1,8.0875,1.99379,-0.000847903,-0.000425273
1,8.1125,1.99378,-0.000891706,-0.000447244
1,8.1375,1.99377,-0.000936566,-0.000469745
1,8.1625,1.99377,-0.000982632,-0.000492852
1,8.1875,1.99376,-0.00102992,-0.000516569
1,8.2125,1.99375,-0.00107851,-0.000540943
1,8.2375,1.99375,-0.00112859,-0.000566064
1,8.2625,1.99374,-0.00118005,-0.000591876
1,8.2875,1.99373,-0.00123326,-0.000618568
1,8.3125,1.99372,-0.0012881,-0.000646078
1,8.3375,1.99371,-0.00134472,-0.000674478
1,8.3625,1.9937,-0.00140358,-0.000704004
1,8.3875,1.99369,-0.00146406,-0.000734345
1,8.4125,1.99368,-0.00152731,-0.000766074
1,8.4375,1.99367,-0.00159269,-0.00079887
1,8.4625,1.99366,-0.00166036,-0.000832819
1,8.4875,1.99365,-0.00173187,-0.000868692
1,8.5125,1.99363,-0.0018046,-0.000905183
1,8.5375,1.99362,-0.00188236,-0.00094419
1,8.5625,1.99361,-0.00196268,-0.000984486
1,8.5875,1.99359,-0.00204546,-0.00102602
1,8.6125,1.99357,-0.00213632,-0.00107161
1,8.6375,1.99355,-0.00222538,-0.00111629
1,8.6625,1.99354,-0.00232657,-0.00116706
1,8.6875,1.99351,-0.00243516,-0.00122154
1,8.7125,1.99349,-0.00256716,-0.00128777
1,8.7375,1.99343,-0.00282744,-0.00141838
1,8.7625,1.99326,-0.00356201,-0.00178702
1,8.7875,1.9926,-0.00653881,-0.00328155
1,8.8125,1.98979,-0.0189472,-0.00952219
1,8.8375,1.97899,-0.0662671,-0.0334853
1,8.8625,1.9449,-0.213126,-0.109582
1,8.8875,1.86333,-0.548218,-0.294214
1,8.9125,1.72588,-1.06414,-0.61658
1,8.9375,1.57952,-1.5462,-0.978909
1,8.9625,1.49274,-1.79629,-1.20335
1,8.9875,1.4631,-1.87387,-1.28076
1,9.0125,1.45575,-1.89232,-1.29989
1,9.0375,1.45412,-1.89636,-1.30413
1,9.0625,1.45377,-1.89723,-1.30504
1,9.0875,1.45369,-1.89742,-1.30524
1,9.1125,1.45368,-1.89747,-1.30529
1,9.1375,1.45368,-1.89748,-1.3053
1,9.1625,1.45368,-1.89749,-1.3053
1,9.1875,1.45368,-1.89749,-1.3053
1,9.2125,1.45368,-1.8975,-1.30531
1,9.2375,1.45368,-1.8975,-1.30531
1,9.2625,1.45368,-1.8975,-1.30531
1,9.2875,1.45368,-1.89751,-1.30531
1,9.3125,1.45368,-1.89751,-1.30531
1,9.3375,1.45368,-1.89752,-1.30532
1,9.3625,1.45369,-1.89752,-1.30532
1,9.3875,1.45369,-1.89752,-1.30532
1,9.4125,1.45369,-1.89753,-1.30532
1,9.4375,1.45369,-1.89753,-1.30532
1,9.4625,1.45369,-1.89754,-1.30532
1,9.4875,1.45369,-1.89754,-1.30533
1,9.5125,1.45369,-1.89754,-1.30533
1,9.5375,1.45369,-1.89755,-1.30533
1,9.5625,1.45369,-1.89755,-1.30533
1,9.5875,1.45369,-1.89756,-1.30533
1,9.6125,1.4537,-1.89756,-1.30533
1,9.6375,1.4537,-1.89756,-1.30534
1,9.6625,1.4537,-1.89757,-1.30534
1,9.6875,1.4537,-1.89757,-1.30534
1,9.7125,1.4537,-1.89757,-1.30534
1,9.7375,1.4537,-1.89757,-1.30534
1,9.7625,1.4537,-1.89757,-1.30534
1,9.7875,1.4537,-1.89756,-1.30533
1,9.8125,1.45369,-1.89753,-1.30532
1,9.8375,1.45368,-1.89748,-1.30529
1,9.8625,1.45366,-1.89736,-1.30523
1,9.8875,1.45361,-1.89713,-1.30511
1,9.9125,1.45354,-1.89673,-1.30491
1,9.9375,1.4534,-1.89606,-1.30456
1,9.9625,1.45319,-1.89497,-1.30401
1,9.9875,1.45286,-1.89331,-1.30316
